71820404;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 4;
71820405;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 5;
71820406;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 6;
71820407;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 7;
71820408;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 8;
71820409;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 9;
71820410;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 10;
71820411;Brasília/DF;Riacho Fundo I;QS 4 Conjunto 11;
71820421;Brasília/DF;Riacho Fundo I;QS 4 Área Especial A;
71820480;Brasília/DF;Riacho Fundo I;CLS 2 (Comércio);
71820481;Brasília/DF;Riacho Fundo I;CLS 2 Bloco A (Comércio);
71820482;Brasília/DF;Riacho Fundo I;CLS 2 Bloco B (Comércio);
71820483;Brasília/DF;Riacho Fundo I;CLS 2 Bloco C (Comércio);
71820510;Brasília/DF;Riacho Fundo I;CLS 4 (Comércio);
71820511;Brasília/DF;Riacho Fundo I;CLS 4 Bloco A (Comércio);
71820512;Brasília/DF;Riacho Fundo I;CLS 4 Bloco B (Comércio);
71820513;Brasília/DF;Riacho Fundo I;CLS 4 Bloco C (Comércio);
71820514;Brasília/DF;Riacho Fundo I;CLS 4 Bloco D (Comércio);
71820515;Brasília/DF;Riacho Fundo I;CLS 4 Bloco E (Comércio);
71820520;Brasília/DF;Riacho Fundo I;CLS 8 (Comércio);
71820521;Brasília/DF;Riacho Fundo I;CLS 8 Bloco A (Comércio);
71820522;Brasília/DF;Riacho Fundo I;CLS 8 Bloco B (Comércio);
71820523;Brasília/DF;Riacho Fundo I;CLS 8 Bloco C (Comércio);
71820524;Brasília/DF;Riacho Fundo I;CLS 8 Bloco D (Comércio);
71820525;Brasília/DF;Riacho Fundo I;CLS 8 Bloco E (Comércio);
71820530;Brasília/DF;Riacho Fundo I;CLS 16 (Comércio);
71820600;Brasília/DF;Riacho Fundo I;QS 6;
71820601;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 1;
71820602;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 2;
71820603;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 3;
71820604;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 4;
71820605;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 5;
71820606;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 6;
71820607;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 7;
71820608;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 8;
71820609;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 9;
71820610;Brasília/DF;Riacho Fundo I;QS 6 Conjunto 10;
71820611;Brasília/DF;Riacho Fundo I;QS 6 Área Especial A;
71820612;Brasília/DF;Riacho Fundo I;QS 6 Área Especial B;
71820800;Brasília/DF;Riacho Fundo I;QS 8;
71820801;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 1A;
71820803;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 3A;
71820805;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 5A;
71820811;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 1B;
71820813;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 3B;
71820815;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 5B;
71820821;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 1C;
71820825;Brasília/DF;Riacho Fundo I;QS 8 Conjunto 5C;
71825100;Brasília/DF;Riacho Fundo I;QS 10;
71825101;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 1A;
71825103;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 3A;
71825105;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 5A;
71825107;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 7A;
71825111;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 1B;
71825113;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 3B;
71825115;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 5B;
71825117;Brasília/DF;Riacho Fundo I;QS 10 Conjunto 7B;
71825121;Brasília/DF;Riacho Fundo I;QS 10 Área Especial A;
71825122;Brasília/DF;Riacho Fundo I;QS 10 Área Especial B;
71825123;Brasília/DF;Riacho Fundo I;QS 10 Área Especial C;
71825124;Brasília/DF;Riacho Fundo I;QS 10 Área Especial D;
71825200;Brasília/DF;Riacho Fundo I;QS 12;
71825201;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 1A;
71825202;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 2A;
71825203;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 3A;
71825204;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 4A;
71825205;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 5A;
71825206;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 6A;
71825207;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 7A;
71825208;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 8A;
71825209;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 9A;
71825211;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 1B;
71825212;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 2B;
71825213;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 3B;
71825214;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 4B;
71825215;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 5B;
71825216;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 6B;
71825217;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 7B;
71825218;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 8B;
71825219;Brasília/DF;Riacho Fundo I;QS 12 Conjunto 9B;
71825221;Brasília/DF;Riacho Fundo I;QS 12 Área Especial A;
71825222;Brasília/DF;Riacho Fundo I;QS 12 Área Especial B;
71825223;Brasília/DF;Riacho Fundo I;QS 12 Área Especial C;
71825224;Brasília/DF;Riacho Fundo I;QS 12 Área Especial D;
71825225;Brasília/DF;Riacho Fundo I;QS 12 Área Especial E;
71825226;Brasília/DF;Riacho Fundo I;QS 12 Área Especial F;
71825300;Brasília/DF;Riacho Fundo I;Avenida Sucupira;
71825400;Brasília/DF;Riacho Fundo I;QS 14;
71825401;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 1A;
71825402;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 2A;
71825403;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 3A;
71825404;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 4A;
71825405;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 5A;
71825406;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 6A;
71825408;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 8A;
71825410;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 10A;
71825411;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 1B;
71825412;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 2B;
71825413;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 3B;
71825414;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 4B;
71825415;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 5B;
71825416;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 6B;
71825418;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 8B;
71825420;Brasília/DF;Riacho Fundo I;QS 14 Conjunto 10B;
71825421;Brasília/DF;Riacho Fundo I;QS 14 Área Especial A;
71825422;Brasília/DF;Riacho Fundo I;QS 14 Área Especial B;
71825423;Brasília/DF;Riacho Fundo I;QS 14 Área Especial C;
71825424;Brasília/DF;Riacho Fundo I;QS 14 Área Especial D;
71825425;Brasília/DF;Riacho Fundo I;QS 14 Área Especial E;
71825426;Brasília/DF;Riacho Fundo I;QS 14 Área Especial F;
71825531;Brasília/DF;Riacho Fundo I;CLS 16 Bloco A (Comércio);
71825532;Brasília/DF;Riacho Fundo I;CLS 16 Bloco B (Comércio);
71825533;Brasília/DF;Riacho Fundo I;CLS 16 Bloco C (Comércio);
71825534;Brasília/DF;Riacho Fundo I;CLS 16 Bloco D (Comércio);
71825535;Brasília/DF;Riacho Fundo I;CLS 16 Bloco E (Comércio);
71825536;Brasília/DF;Riacho Fundo I;CLS 16 Bloco F (Comércio);
71825537;Brasília/DF;Riacho Fundo I;CLS 16 Bloco G (Comércio);
71825600;Brasília/DF;Riacho Fundo I;QS 16;
71825601;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 1;
71825602;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 2;
71825603;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 3;
71825604;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 4;
71825605;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 5;
71825606;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 6;
71825607;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 7;
71825608;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 8;
71825621;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 1;
71825622;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 2;
71825623;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 3;
71825624;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 4;
71825625;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 5;
71825626;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 6;
71825627;Brasília/DF;Riacho Fundo I;QS 16 Área Especial 7;
71825641;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 1A;
71825642;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 1B;
71825643;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 1C;
71825644;Brasília/DF;Riacho Fundo I;QS 16 Conjunto 1D;
71827600;Brasília/DF;Riacho Fundo I;Chácara 12 (Colônia Agrícola Sucupira);
71827605;Brasília/DF;Riacho Fundo I;Chácara 15 (Colônia Agrícola Sucupira);
71827610;Brasília/DF;Riacho Fundo I;Chácara 17 (Colônia Agrícola Sucupira);
71827615;Brasília/DF;Riacho Fundo I;Chácara 03 (Colônia Agrícola Sucupira);
71827620;Brasília/DF;Riacho Fundo I;Chácara 07 (Colônia Agrícola Sucupira);
71827625;Brasília/DF;Riacho Fundo I;Chácara 05 (Colônia Agrícola Sucupira);
71827630;Brasília/DF;Riacho Fundo I;Chácara 01 (Colônia Agrícola Sucupira);
71827635;Brasília/DF;Riacho Fundo I;Chácara 02 (Colônia Agrícola Sucupira);
71827640;Brasília/DF;Riacho Fundo I;Chácara 04 (Colônia Agrícola Sucupira);
71827645;Brasília/DF;Riacho Fundo I;Chácara 06 (Colônia Agrícola Sucupira);
71827650;Brasília/DF;Riacho Fundo I;Chácara 08 (Colônia Agrícola Sucupira);
71827655;Brasília/DF;Riacho Fundo I;Chácara 10 (Colônia Agrícola Sucupira);
71827660;Brasília/DF;Riacho Fundo I;Chácara 16 (Colônia Agrícola Sucupira);
71827665;Brasília/DF;Riacho Fundo I;Chácara 13 (Colônia Agrícola Sucupira);
71827670;Brasília/DF;Riacho Fundo I;Chácara 09 (Colônia Agrícola Sucupira);
71827675;Brasília/DF;Riacho Fundo I;Chácara 11 (Colônia Agrícola Sucupira);
71827680;Brasília/DF;Riacho Fundo I;Chácara 18 (Colônia Agrícola Sucupira);
71827685;Brasília/DF;Riacho Fundo I;Chácara 14 (Colônia Agrícola Sucupira);
71827690;Brasília/DF;Riacho Fundo I;Chácara 24 (Colônia Agrícola Sucupira);
71827695;Brasília/DF;Riacho Fundo I;Chácara 26 (Colônia Agrícola Sucupira);
71827700;Brasília/DF;Riacho Fundo I;Chácara 30 (Colônia Agrícola Sucupira);
71827705;Brasília/DF;Riacho Fundo I;Chácara 22 (Colônia Agrícola Sucupira);
71827710;Brasília/DF;Riacho Fundo I;Chácara 19A (Colônia Agrícola Sucupira);
71827715;Brasília/DF;Riacho Fundo I;Chácara 19 (Colônia Agrícola Sucupira);
71827720;Brasília/DF;Riacho Fundo I;Chácara 19B (Colônia Agrícola Sucupira);
71827725;Brasília/DF;Riacho Fundo I;Chácara 34 (Colônia Agrícola Sucupira);
71827730;Brasília/DF;Riacho Fundo I;Chácara 32 (Colônia Agrícola Sucupira);
71827735;Brasília/DF;Riacho Fundo I;Chácara 21 (Colônia Agrícola Sucupira);
71827740;Brasília/DF;Riacho Fundo I;Chácara 23 (Colônia Agrícola Sucupira);
71827745;Brasília/DF;Riacho Fundo I;Chácara 25 (Colônia Agrícola Sucupira);
71827750;Brasília/DF;Riacho Fundo I;Chácara 27 (Colônia Agrícola Sucupira);
71827755;Brasília/DF;Riacho Fundo I;Chácara 39 (Colônia Agrícola Sucupira);
71827760;Brasília/DF;Riacho Fundo I;Chácara 29 (Colônia Agrícola Sucupira);
71827765;Brasília/DF;Riacho Fundo I;Chácara 31 (Colônia Agrícola Sucupira);
71827770;Brasília/DF;Riacho Fundo I;Chácara 42 (Colônia Agrícola Sucupira);
71827775;Brasília/DF;Riacho Fundo I;Chácara 40 (Colônia Agrícola Sucupira);
71827780;Brasília/DF;Riacho Fundo I;Chácara 38B (Colônia Agrícola Sucupira);
71827785;Brasília/DF;Riacho Fundo I;Chácara 38A (Colônia Agrícola Sucupira);
71827790;Brasília/DF;Riacho Fundo I;Chácara 36 (Colônia Agrícola Sucupira);
71827795;Brasília/DF;Riacho Fundo I;Chácara 28 (Colônia Agrícola Sucupira);
71827800;Brasília/DF;Riacho Fundo I;Chácara 20 (Colônia Agrícola Sucupira);
71827805;Brasília/DF;Riacho Fundo I;Chácara 33 (Colônia Agrícola Sucupira);
71827810;Brasília/DF;Riacho Fundo I;Chácara 35 (Colônia Agrícola Sucupira);
71827815;Brasília/DF;Riacho Fundo I;Chácara 37 (Colônia Agrícola Sucupira);
71827820;Brasília/DF;Riacho Fundo I;Chácara 41 (Colônia Agrícola Sucupira);
71827825;Brasília/DF;Riacho Fundo I;Chácara 43 (Colônia Agrícola Sucupira);
71827830;Brasília/DF;Riacho Fundo I;Chácara 44 (Colônia Agrícola Sucupira);
71827835;Brasília/DF;Riacho Fundo I;Chácara 45 (Colônia Agrícola Sucupira);
71827840;Brasília/DF;Riacho Fundo I;Chácara 46 (Colônia Agrícola Sucupira);
71827845;Brasília/DF;Riacho Fundo I;Chácara 47 (Colônia Agrícola Sucupira);
71827850;Brasília/DF;Riacho Fundo I;Chácara 48 (Colônia Agrícola Sucupira);
71827855;Brasília/DF;Riacho Fundo I;Chácara 49 (Colônia Agrícola Sucupira);
71827860;Brasília/DF;Riacho Fundo I;Chácara 50 (Colônia Agrícola Sucupira);
71828050;Brasília/DF;Riacho Fundo I;Setor de Chácaras Riacho Fundo;
71828100;Brasília/DF;Riacho Fundo I;Residencial Bela Vista;
71828150;Brasília/DF;Riacho Fundo I;Condomínio Residencial Santa Luzia;
71828307;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - até 6/7;
71828314;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - de 8/9 a 13/14;
71828321;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - de 15/16 a 20/21;
71828328;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - de 22/23 a 27/28;
71828335;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - de 29/30 a 34/35;
71828344;Brasília/DF;Riacho Fundo I;Colônia Agrícola Riacho Fundo I - de 36/37 a 43/44;
71828407;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - até 6/7;
71828414;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - de 8/9 a 13/14;
71828421;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - de 15/16 a 20/21;
71828428;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - de 22/23 a 27/28;
71828435;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - de 29/30 a 34/35;
71828444;Brasília/DF;Riacho Fundo I;Colônia Agrícola Canegae - de 36/37 a 43/44;
71828610;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 1;
71828620;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 2;
71828630;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 3;
71828640;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 4;
71828650;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 5;
71828660;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 6;
71828670;Brasília/DF;Riacho Fundo I;Residencial Paulo Arantes Quadra 7;
71829001;Brasília/DF;Riacho Fundo I;Rodovia DF-075 KM 8 Área Especial 01 (Comando de Policiamento Montado do;
71880009;Brasília/DF;Riacho Fundo II;QN 7A Bloco A;
71880010;Brasília/DF;Riacho Fundo II;QN 7A;
71880011;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 1;
71880012;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 2;
71880013;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 3;
71880014;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 4;
71880015;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 5;
71880016;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 6;
71880017;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 7;
71880018;Brasília/DF;Riacho Fundo II;QN 7A Conjunto 8;
71880019;Brasília/DF;Riacho Fundo II;QN 7A Bloco 9;
71880020;Brasília/DF;Riacho Fundo II;QN 7B;
71880021;Brasília/DF;Riacho Fundo II;QN 7B Conjunto 1;
71880022;Brasília/DF;Riacho Fundo II;QN 7B Conjunto 2;
71880023;Brasília/DF;Riacho Fundo II;QN 7B Conjunto 3;
71880024;Brasília/DF;Riacho Fundo II;QN 7B Conjunto 4;
71880025;Brasília/DF;Riacho Fundo II;QN 7B Conjunto 5;
71880026;Brasília/DF;Riacho Fundo II;QN 7C Bloco C;
71880030;Brasília/DF;Riacho Fundo II;QN 7C;
71880031;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 1;
71880032;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 2;
71880033;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 3;
71880034;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 4;
71880035;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 5;
71880036;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 6;
71880037;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 7;
71880038;Brasília/DF;Riacho Fundo II;QN 7C Conjunto 8;
71880039;Brasília/DF;Riacho Fundo II;QN 7B Bloco B;
71880040;Brasília/DF;Riacho Fundo II;QN 7D;
71880041;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 1;
71880042;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 2;
71880043;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 3;
71880044;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 4;
71880045;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 5;
71880046;Brasília/DF;Riacho Fundo II;QN 7D Conjunto 6;
71880047;Brasília/DF;Riacho Fundo II;QN 7D Área Especial 1;
71880050;Brasília/DF;Riacho Fundo II;QN 7E;
71880051;Brasília/DF;Riacho Fundo II;QN 7E Conjunto 1;
71880052;Brasília/DF;Riacho Fundo II;QN 7E Conjunto 2;
71880053;Brasília/DF;Riacho Fundo II;QN 7E Conjunto 3;
71880054;Brasília/DF;Riacho Fundo II;QN 7E Conjunto 4;
71880055;Brasília/DF;Riacho Fundo II;QN 7E Conjunto 5;
71880060;Brasília/DF;Riacho Fundo II;QN 7F;
71880061;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 1;
71880062;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 2;
71880063;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 3;
71880064;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 4;
71880065;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 5;
71880066;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 6;
71880067;Brasília/DF;Riacho Fundo II;QN 7F Conjunto 7;
71880100;Brasília/DF;Riacho Fundo II;QN 8B Bloco A;
71880110;Brasília/DF;Riacho Fundo II;QN 8A;
71880111;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 1;
71880112;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 2;
71880113;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 3;
71880114;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 4;
71880115;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 5;
71880116;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 6;
71880117;Brasília/DF;Riacho Fundo II;QN 8A Conjunto 7;
71880118;Brasília/DF;Riacho Fundo II;QN 8A Bloco A;
71880120;Brasília/DF;Riacho Fundo II;QN 8B;
71880121;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 1;
71880122;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 2;
71880123;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 3;
71880124;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 4;
71880125;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 5;
71880126;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 6;
71880127;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 7;
71880128;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 8;
71880129;Brasília/DF;Riacho Fundo II;QN 8B Conjunto 9;
71880130;Brasília/DF;Riacho Fundo II;QN 8C;
71880131;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 1;
71880132;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 2;
71880133;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 3;
71880134;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 4;
71880135;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 5;
71880136;Brasília/DF;Riacho Fundo II;QN 8C Conjunto 6;
71880137;Brasília/DF;Riacho Fundo II;QN 8C Área Especial 1;
71880140;Brasília/DF;Riacho Fundo II;QN 8D;
71880141;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 1;
71880142;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 2;
71880143;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 3;
71880144;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 4;
71880145;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 5;
71880146;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 6;
71880147;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 7;
71880148;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 8;
71880149;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 9;
71880150;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 10;
71880151;Brasília/DF;Riacho Fundo II;QN 8D Conjunto 11;
71880152;Brasília/DF;Riacho Fundo II;QN 8D Área Especial s/n;
71880160;Brasília/DF;Riacho Fundo II;QN 8E;
71880161;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 1;
71880162;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 2;
71880163;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 3;
71880164;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 4;
71880165;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 5;
71880166;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 6;
71880167;Brasília/DF;Riacho Fundo II;QN 8E Conjunto 7;
71880170;Brasília/DF;Riacho Fundo II;QN 8F;
71880171;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 1;
71880172;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 2;
71880173;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 3;
71880174;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 4;
71880175;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 5;
71880176;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 6;
71880177;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 7;
71880178;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 8;
71880179;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 9;
71880180;Brasília/DF;Riacho Fundo II;QN 8F Bloco A;
71880181;Brasília/DF;Riacho Fundo II;QN 8F Conjunto 10;
71880182;Brasília/DF;Riacho Fundo II;QN 8F Bloco B;
71880183;Brasília/DF;Riacho Fundo II;QN 8F Bloco C;
71880184;Brasília/DF;Riacho Fundo II;QN 8F Bloco D;
71880510;Brasília/DF;Riacho Fundo II;QN 5A;
71880511;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 1;
71880512;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 2;
71880513;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 3;
71880514;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 4;
71880515;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 5;
71880516;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 6;
71880517;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 7;
71880518;Brasília/DF;Riacho Fundo II;QN 5A Conjunto 8;
71880520;Brasília/DF;Riacho Fundo II;QN 5B;
71880521;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 1;
71880522;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 2;
71880523;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 3;
71880524;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 4;
71880525;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 5;
71880526;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 6;
71880527;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 7;
71880528;Brasília/DF;Riacho Fundo II;QN 5B Conjunto 8;
71880529;Brasília/DF;Riacho Fundo II;QN 5B Área Especial s/n;
71880530;Brasília/DF;Riacho Fundo II;QN 5C;
71880531;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 1;
71880532;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 2;
71880533;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 3;
71880534;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 4;
71880535;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 5;
71880536;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 6;
71880537;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 7;
71880538;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 8;
71880539;Brasília/DF;Riacho Fundo II;QN 5C Conjunto 9;
71880600;Brasília/DF;Riacho Fundo II;QN 25;
71880601;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 1;
71880602;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 2;
71880603;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 3;
71880604;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 4;
71880605;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 5;
71880606;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 6;
71880607;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 7;
71880608;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 8;
71880609;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 9;
71880610;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 10;
71880611;Brasília/DF;Riacho Fundo II;QN 25 Conjunto 11;
71880620;Brasília/DF;Riacho Fundo II;QN 26;
